confidence,hypo_step,max_arm_length,num_threads,exec_time_ms,cost
1.3737955993263276,1.2246622607043067,1.6195534726289547,1.5918195438236464,8573,274336
1.3737955993263276,1.2246622607043067,1.6195534726289547,1.5918195438236464,9110,291520
0.18704169114714783,1.2246622607043067,1.6195534726289547,1.5918195438236464,7172,229504
-0.406335262942442,1.2246622607043067,1.6195534726289547,1.5918195438236464,7038,225216
-0.9997122170320318,1.2246622607043067,1.6195534726289547,1.5918195438236464,7566,242112
-1.5930891711216217,1.2246622607043067,1.6195534726289547,1.5918195438236464,7038,225216
1.3737955993263276,-0.00019833657860675246,1.6195534726289547,1.5918195438236464,8015,256480
0.7804186452367377,-0.00019833657860675246,1.6195534726289547,1.5918195438236464,8193,262176
0.18704169114714783,-0.00019833657860675246,1.6195534726289547,1.5918195438236464,9638,308416
-0.406335262942442,-0.00019833657860675246,1.6195534726289547,1.5918195438236464,9342,298944
-0.9997122170320318,-0.00019833657860675246,1.6195534726289547,1.5918195438236464,9786,313152
-1.5930891711216217,-0.00019833657860675246,1.6195534726289547,1.5918195438236464,9261,296352
1.3737955993263276,-1.22505893386152,1.6195534726289547,1.5918195438236464,15784,505088
0.7804186452367377,-1.22505893386152,1.6195534726289547,1.5918195438236464,13231,423392
0.18704169114714783,-1.22505893386152,1.6195534726289547,1.5918195438236464,14195,454240
-0.406335262942442,-1.22505893386152,1.6195534726289547,1.5918195438236464,12873,411936
-0.9997122170320318,-1.22505893386152,1.6195534726289547,1.5918195438236464,13500,432000
-1.5930891711216217,-1.22505893386152,1.6195534726289547,1.5918195438236464,14115,451680
1.3737955993263276,1.2246622607043067,1.402303592547887,1.5918195438236464,8731,279392
0.7804186452367377,1.2246622607043067,1.402303592547887,1.5918195438236464,8792,281344
0.18704169114714783,1.2246622607043067,1.402303592547887,1.5918195438236464,9279,296928
-0.406335262942442,1.2246622607043067,1.402303592547887,1.5918195438236464,7858,251456
-0.9997122170320318,1.2246622607043067,1.402303592547887,1.5918195438236464,7950,254400
-1.5930891711216217,1.2246622607043067,1.402303592547887,1.5918195438236464,8688,278016
1.3737955993263276,-0.00019833657860675246,1.402303592547887,1.5918195438236464,11434,365888
0.7804186452367377,-0.00019833657860675246,1.402303592547887,1.5918195438236464,10241,327712
0.18704169114714783,-0.00019833657860675246,1.402303592547887,1.5918195438236464,10719,343008
-0.406335262942442,-0.00019833657860675246,1.402303592547887,1.5918195438236464,9476,303232
-0.9997122170320318,-0.00019833657860675246,1.402303592547887,1.5918195438236464,8504,272128
-1.5930891711216217,-0.00019833657860675246,1.402303592547887,1.5918195438236464,9612,307584
1.3737955993263276,-1.22505893386152,1.402303592547887,1.5918195438236464,14538,465216
0.7804186452367377,-1.22505893386152,1.402303592547887,1.5918195438236464,14309,457888
0.18704169114714783,-1.22505893386152,1.402303592547887,1.5918195438236464,14742,471744
-0.406335262942442,-1.22505893386152,1.402303592547887,1.5918195438236464,12521,400672
-0.9997122170320318,-1.22505893386152,1.402303592547887,1.5918195438236464,14402,460864
-1.5930891711216217,-1.22505893386152,1.402303592547887,1.5918195438236464,13111,419552
1.3737955993263276,1.2246622607043067,1.1850537124668195,1.5918195438236464,7486,239552
0.7804186452367377,1.2246622607043067,1.1850537124668195,1.5918195438236464,6550,209600
0.18704169114714783,1.2246622607043067,1.1850537124668195,1.5918195438236464,6745,215840
-0.406335262942442,1.2246622607043067,1.1850537124668195,1.5918195438236464,7733,247456
-0.9997122170320318,1.2246622607043067,1.1850537124668195,1.5918195438236464,7843,250976
-1.5930891711216217,1.2246622607043067,1.1850537124668195,1.5918195438236464,7679,245728
1.3737955993263276,-0.00019833657860675246,1.1850537124668195,1.5918195438236464,9568,306176
0.7804186452367377,-0.00019833657860675246,1.1850537124668195,1.5918195438236464,8866,283712
0.18704169114714783,-0.00019833657860675246,1.1850537124668195,1.5918195438236464,9986,319552
-0.406335262942442,-0.00019833657860675246,1.1850537124668195,1.5918195438236464,9284,297088
-0.9997122170320318,-0.00019833657860675246,1.1850537124668195,1.5918195438236464,8947,286304
-1.5930891711216217,-0.00019833657860675246,1.1850537124668195,1.5918195438236464,7922,253504
1.3737955993263276,-1.22505893386152,1.1850537124668195,1.5918195438236464,12965,414880
0.7804186452367377,-1.22505893386152,1.1850537124668195,1.5918195438236464,12626,404032
0.18704169114714783,-1.22505893386152,1.1850537124668195,1.5918195438236464,12932,413824
-0.406335262942442,-1.22505893386152,1.1850537124668195,1.5918195438236464,13411,429152
-0.9997122170320318,-1.22505893386152,1.1850537124668195,1.5918195438236464,12184,389888
-1.5930891711216217,-1.22505893386152,1.1850537124668195,1.5918195438236464,13575,434400
1.3737955993263276,1.2246622607043067,0.9678038323857521,1.5918195438236464,7219,231008
0.7804186452367377,1.2246622607043067,0.9678038323857521,1.5918195438236464,8817,282144
0.18704169114714783,1.2246622607043067,0.9678038323857521,1.5918195438236464,7333,234656
-0.406335262942442,1.2246622607043067,0.9678038323857521,1.5918195438236464,7007,224224
-0.9997122170320318,1.2246622607043067,0.9678038323857521,1.5918195438236464,6922,221504
-1.5930891711216217,1.2246622607043067,0.9678038323857521,1.5918195438236464,6434,205888
1.3737955993263276,-0.00019833657860675246,0.9678038323857521,1.5918195438236464,7917,253344
0.7804186452367377,-0.00019833657860675246,0.9678038323857521,1.5918195438236464,7690,246080
0.18704169114714783,-0.00019833657860675246,0.9678038323857521,1.5918195438236464,7929,253728
-0.406335262942442,-0.00019833657860675246,0.9678038323857521,1.5918195438236464,7970,255040
-0.9997122170320318,-0.00019833657860675246,0.9678038323857521,1.5918195438236464,8346,267072
-1.5930891711216217,-0.00019833657860675246,0.9678038323857521,1.5918195438236464,8640,276480
1.3737955993263276,-1.22505893386152,0.9678038323857521,1.5918195438236464,12494,399808
0.7804186452367377,-1.22505893386152,0.9678038323857521,1.5918195438236464,12166,389312
0.18704169114714783,-1.22505893386152,0.9678038323857521,1.5918195438236464,13003,416096
-0.406335262942442,-1.22505893386152,0.9678038323857521,1.5918195438236464,12592,402944
-0.9997122170320318,-1.22505893386152,0.9678038323857521,1.5918195438236464,12692,406144
-1.5930891711216217,-1.22505893386152,0.9678038323857521,1.5918195438236464,12772,408704
1.3737955993263276,1.2246622607043067,0.7505539523046846,1.5918195438236464,6494,207808
0.7804186452367377,1.2246622607043067,0.7505539523046846,1.5918195438236464,6834,218688
0.18704169114714783,1.2246622607043067,0.7505539523046846,1.5918195438236464,6892,220544
-0.406335262942442,1.2246622607043067,0.7505539523046846,1.5918195438236464,7143,228576
-0.9997122170320318,1.2246622607043067,0.7505539523046846,1.5918195438236464,6385,204320
-1.5930891711216217,1.2246622607043067,0.7505539523046846,1.5918195438236464,6019,192608
1.3737955993263276,-0.00019833657860675246,0.7505539523046846,1.5918195438236464,8289,265248
0.7804186452367377,-0.00019833657860675246,0.7505539523046846,1.5918195438236464,8687,277984
0.18704169114714783,-0.00019833657860675246,0.7505539523046846,1.5918195438236464,8323,266336
-0.406335262942442,-0.00019833657860675246,0.7505539523046846,1.5918195438236464,8639,276448
-0.9997122170320318,-0.00019833657860675246,0.7505539523046846,1.5918195438236464,7959,254688
-1.5930891711216217,-0.00019833657860675246,0.7505539523046846,1.5918195438236464,7734,247488
1.3737955993263276,-1.22505893386152,0.7505539523046846,1.5918195438236464,14136,452352
0.7804186452367377,-1.22505893386152,0.7505539523046846,1.5918195438236464,12981,415392
0.18704169114714783,-1.22505893386152,0.7505539523046846,1.5918195438236464,12743,407776
-0.406335262942442,-1.22505893386152,0.7505539523046846,1.5918195438236464,12359,395488
-0.9997122170320318,-1.22505893386152,0.7505539523046846,1.5918195438236464,12190,390080
-1.5930891711216217,-1.22505893386152,0.7505539523046846,1.5918195438236464,12852,411264
1.3737955993263276,1.2246622607043067,0.533304072223617,1.5918195438236464,6598,211136
0.7804186452367377,1.2246622607043067,0.533304072223617,1.5918195438236464,6824,218368
0.18704169114714783,1.2246622607043067,0.533304072223617,1.5918195438236464,6187,197984
-0.406335262942442,1.2246622607043067,0.533304072223617,1.5918195438236464,6022,192704
-0.9997122170320318,1.2246622607043067,0.533304072223617,1.5918195438236464,6596,211072
-1.5930891711216217,1.2246622607043067,0.533304072223617,1.5918195438236464,6571,210272
1.3737955993263276,-0.00019833657860675246,0.533304072223617,1.5918195438236464,7843,250976
0.7804186452367377,-0.00019833657860675246,0.533304072223617,1.5918195438236464,8228,263296
0.18704169114714783,-0.00019833657860675246,0.533304072223617,1.5918195438236464,7744,247808
-0.406335262942442,-0.00019833657860675246,0.533304072223617,1.5918195438236464,8610,275520
-0.406335262942442,-0.00019833657860675246,0.533304072223617,1.5918195438236464,8840,282880
-1.5930891711216217,-0.00019833657860675246,0.533304072223617,1.5918195438236464,8216,262912
1.3737955993263276,-1.22505893386152,0.533304072223617,1.5918195438236464,12531,400992
0.7804186452367377,-1.22505893386152,0.533304072223617,1.5918195438236464,12665,405280
0.18704169114714783,-1.22505893386152,0.533304072223617,1.5918195438236464,12232,391424
-0.406335262942442,-1.22505893386152,0.533304072223617,1.5918195438236464,11960,382720
-0.9997122170320318,-1.22505893386152,0.533304072223617,1.5918195438236464,12567,402144
-1.5930891711216217,-1.22505893386152,0.533304072223617,1.5918195438236464,12675,405600
1.3737955993263276,1.2246622607043067,0.31605419214254954,1.5918195438236464,6476,207232
0.7804186452367377,1.2246622607043067,0.31605419214254954,1.5918195438236464,6970,223040
0.18704169114714783,1.2246622607043067,0.31605419214254954,1.5918195438236464,7156,228992
-0.406335262942442,1.2246622607043067,0.31605419214254954,1.5918195438236464,7455,238560
-0.9997122170320318,1.2246622607043067,0.31605419214254954,1.5918195438236464,7008,224256
-1.5930891711216217,1.2246622607043067,0.31605419214254954,1.5918195438236464,6482,207424
1.3737955993263276,-0.00019833657860675246,0.31605419214254954,1.5918195438236464,8311,265952
0.7804186452367377,-0.00019833657860675246,0.31605419214254954,1.5918195438236464,8593,274976
0.18704169114714783,-0.00019833657860675246,0.31605419214254954,1.5918195438236464,8361,267552
-0.406335262942442,-0.00019833657860675246,0.31605419214254954,1.5918195438236464,7974,255168
-0.9997122170320318,-0.00019833657860675246,0.31605419214254954,1.5918195438236464,8973,287136
-1.5930891711216217,-0.00019833657860675246,0.31605419214254954,1.5918195438236464,8665,277280
1.3737955993263276,-1.22505893386152,0.31605419214254954,1.5918195438236464,11688,374016
0.7804186452367377,-1.22505893386152,0.31605419214254954,1.5918195438236464,12644,404608
0.18704169114714783,-1.22505893386152,0.31605419214254954,1.5918195438236464,12170,389440
-0.406335262942442,-1.22505893386152,0.31605419214254954,1.5918195438236464,12178,389696
-0.9997122170320318,-1.22505893386152,0.31605419214254954,1.5918195438236464,13348,427136
-1.5930891711216217,-1.22505893386152,0.31605419214254954,1.5918195438236464,13631,436192
1.3737955993263276,1.2246622607043067,0.098804312061482,1.5918195438236464,6102,195264
0.7804186452367377,1.2246622607043067,0.098804312061482,1.5918195438236464,6842,218944
0.18704169114714783,1.2246622607043067,0.098804312061482,1.5918195438236464,6734,215488
-0.406335262942442,1.2246622607043067,0.098804312061482,1.5918195438236464,6603,211296
-0.9997122170320318,1.2246622607043067,0.098804312061482,1.5918195438236464,6313,202016
-1.5930891711216217,1.2246622607043067,0.098804312061482,1.5918195438236464,11683,373856
1.3737955993263276,-0.00019833657860675246,0.098804312061482,1.5918195438236464,9143,292576
0.7804186452367377,-0.00019833657860675246,0.098804312061482,1.5918195438236464,8645,276640
0.18704169114714783,-0.00019833657860675246,0.098804312061482,1.5918195438236464,8901,284832
-0.406335262942442,-0.00019833657860675246,0.098804312061482,1.5918195438236464,9146,292672
-0.9997122170320318,-0.00019833657860675246,0.098804312061482,1.5918195438236464,9684,309888
-1.5930891711216217,-0.00019833657860675246,0.098804312061482,1.5918195438236464,10035,321120
1.3737955993263276,-1.22505893386152,0.098804312061482,1.5918195438236464,14301,457632
0.7804186452367377,-1.22505893386152,0.098804312061482,1.5918195438236464,13442,430144
0.18704169114714783,-1.22505893386152,0.098804312061482,1.5918195438236464,12944,414208
-0.406335262942442,-1.22505893386152,0.098804312061482,1.5918195438236464,13549,433568
-0.9997122170320318,-1.22505893386152,0.098804312061482,1.5918195438236464,11829,378528
-1.5930891711216217,-1.22505893386152,0.098804312061482,1.5918195438236464,14018,448576
1.3737955993263276,1.2246622607043067,-0.1184455680195855,1.5918195438236464,7228,231296
0.7804186452367377,1.2246622607043067,-0.1184455680195855,1.5918195438236464,6918,221376
0.18704169114714783,1.2246622607043067,-0.1184455680195855,1.5918195438236464,6509,208288
-0.406335262942442,1.2246622607043067,-0.1184455680195855,1.5918195438236464,6026,192832
-0.9997122170320318,1.2246622607043067,-0.1184455680195855,1.5918195438236464,6515,208480
-1.5930891711216217,1.2246622607043067,-0.1184455680195855,1.5918195438236464,6712,214784
1.3737955993263276,-0.00019833657860675246,-0.1184455680195855,1.5918195438236464,8109,259488
0.7804186452367377,-0.00019833657860675246,-0.1184455680195855,1.5918195438236464,8862,283584
0.18704169114714783,-0.00019833657860675246,-0.1184455680195855,1.5918195438236464,8160,261120
-0.406335262942442,-0.00019833657860675246,-0.1184455680195855,1.5918195438236464,8374,267968
-0.9997122170320318,-0.00019833657860675246,-0.1184455680195855,1.5918195438236464,8783,281056
-1.5930891711216217,-0.00019833657860675246,-0.1184455680195855,1.5918195438236464,7217,230944
