ALIGN_SPLIT,OPTIMIZE_SPLIT,OPTIMIZE_REPS,CUDA_THREADS,N_RESTART,CLIPPING,SIM_THRESH,BUFFER_SIZE,TIME,AVG_RMSD,AVG_RMSD^3_TIME
-0.9696471188439287,-0.8714962063555806,0.7062632264694411,-0.2539007492593878,-0.9472818984700816,-0.991487219783758,0.4558438113987569,-0.8433868461624744,-0.7814219624817383,2.67,2647.899517419
-0.9696471188439287,-0.8714962063555806,0.7062632264694411,1.1448534661228387,-0.9472818984700816,-0.991487219783758,0.4558438113987569,2.087082179576816,-0.7791148910690104,2.67,2666.134245573
-0.9696471188439287,-0.8714962063555806,0.7062632264694411,1.1448534661228387,-0.9472818984700816,-0.8040923181619721,-1.4500261226197317,-0.7835813558412643,-0.7776410625673514,2.42,1993.828129304
-0.9696471188439287,-0.8714962063555806,0.7062632264694411,1.1448534661228387,-0.9472818984700816,-0.6166974165401864,-0.49709115561048745,0.29291746994051593,-0.7754134622993208,2.29,1700.568914312
-0.9696471188439287,-0.8714962063555806,0.7062632264694411,2.0773562763776563,1.055651967608651,-0.8040923181619721,-1.4500261226197317,0.29291746994051593,0.07899044720742965,2.39,6776.744332005
-0.9696471188439287,-0.8714962063555806,1.4132014416867025,1.1448534661228387,-0.9472818984700816,-0.991487219783758,-1.4500261226197317,-0.6041648848776343,-0.7220040366297199,2.71,3259.752666646
-0.9696471188439287,-0.6665993880100826,-1.414551419182343,-0.2539007492593878,-0.9472818984700816,-0.8040923181619721,-0.49709115561048745,2.087082179576816,-0.9026949292898259,2.43,1273.537240785
-0.9696471188439287,-0.6665993880100826,-1.414551419182343,-0.2539007492593878,-0.9472818984700816,1.3134700701642075,1.4087787784080013,2.087082179576816,-0.9253321644460278,2.15,788.659748125
-0.9696471188439287,-0.6665993880100826,-1.414551419182343,-0.2539007492593878,1.055651967608651,1.3134700701642075,-1.4500261226197317,-0.3051374332715842,-0.571615732264347,2.18,2343.836726288
-0.9696471188439287,-0.6665993880100826,-1.414551419182343,0.21235065586802102,-0.9472818984700816,1.3134700701642075,-0.49709115561048745,-0.6041648848776343,-0.8864659582560337,2.15,949.05518225
-0.9696471188439287,-0.6665993880100826,-0.7076132039650816,-1.1864035595142055,-0.9472818984700816,-0.991487219783758,1.4087787784080013,2.087082179576816,-0.862417508227328,2.78,2266.23273696
-0.9696471188439287,-0.6665993880100826,-0.7076132039650816,-0.7201521543867967,1.055651967608651,-0.991487219783758,1.4087787784080013,-0.3051374332715842,-0.1618263869574525,2.88,9469.080797184
-0.9696471188439287,-0.6665993880100826,-0.0006749887478202849,1.1448534661228387,1.055651967608651,1.3134700701642075,-0.49709115561048745,-0.8433868461624744,0.021947022830306577,2.11,4440.586335148
-0.9696471188439287,-0.6665993880100826,-0.0006749887478202849,1.6111048712502476,1.055651967608651,-0.8040923181619721,1.4087787784080013,-0.6041648848776343,0.09460773124870311,2.64,9252.86326272
-0.9696471188439287,-0.6665993880100826,0.7062632264694411,-1.1864035595142055,1.055651967608651,1.3134700701642075,-0.49709115561048745,2.087082179576816,0.18999237061751717,2.11,5096.094840328
-0.9696471188439287,-0.6665993880100826,0.7062632264694411,-0.7201521543867967,-0.9472818984700816,-0.6166974165401864,1.4087787784080013,-0.3051374332715842,-0.6806405099230257,2.37,2408.975734986
-0.9696471188439287,-0.4617025696645847,-0.7076132039650816,-0.7201521543867967,-0.9472818984700816,-0.991487219783758,0.4558438113987569,2.087082179576816,-0.816904624480832,2.73,2530.667000043
-0.9696471188439287,-0.4617025696645847,-0.7076132039650816,1.6111048712502476,-0.9472818984700816,1.3134700701642075,1.4087787784080013,-0.7835813558412643,-0.8018436384524397,2.11,1227.157388323
-0.9696471188439287,-0.4617025696645847,-0.0006749887478202849,1.1448534661228387,1.055651967608651,-0.8040923181619721,0.4558438113987569,0.29291746994051593,0.11537137396325357,2.45,7522.21234975
-0.9696471188439287,-0.4617025696645847,0.7062632264694411,-0.7201521543867967,-0.9472818984700816,-0.6166974165401864,1.4087787784080013,-0.8433868461624744,-0.6347760265666567,2.36,2628.943209792
-0.9696471188439287,-0.4617025696645847,0.7062632264694411,0.21235065586802102,-0.9472818984700816,-0.8040923181619721,-0.49709115561048745,-0.6041648848776343,-0.7214573714828626,2.4,2267.315712
-0.9696471188439287,-0.4617025696645847,0.7062632264694411,0.21235065586802102,1.055651967608651,1.3134700701642075,-1.4500261226197317,2.087082179576816,0.3675718475518981,2.06,5386.943048232
-0.9696471188439287,-0.4617025696645847,0.7062632264694411,0.6786020609954299,1.055651967608651,-0.991487219783758,-0.49709115561048745,-0.3051374332715842,0.30698352847797394,2.72,11894.444376064
-0.9696471188439287,-0.4617025696645847,0.7062632264694411,1.1448534661228387,-0.9472818984700816,-0.8040923181619721,0.4558438113987569,-0.7835813558412643,-0.6971632833705471,2.41,2436.982403621
-0.9696471188439287,-0.4617025696645847,1.4132014416867025,-0.7201521543867967,1.055651967608651,-0.991487219783758,-0.49709115561048745,-0.6041648848776343,1.1181792174344505,2.72,18672.994586624
-0.9696471188439287,-0.2568057513190868,-1.414551419182343,1.1448534661228387,-0.9472818984700816,1.3134700701642075,-1.4500261226197317,-0.3051374332715842,-0.8641899555757285,2.15,1040.985151
-0.9696471188439287,-0.2568057513190868,-0.7076132039650816,2.0773562763776563,1.055651967608651,-0.6166974165401864,-1.4500261226197317,-0.7835813558412643,-0.08916327032254989,2.3,5190.07719
-0.9696471188439287,-0.2568057513190868,-0.0006749887478202849,-0.7201521543867967,1.055651967608651,-0.8040923181619721,-0.49709115561048745,-0.3051374332715842,0.5178108424939005,2.38,9148.566435736
-0.9696471188439287,-0.2568057513190868,-0.0006749887478202849,0.6786020609954299,1.055651967608651,-0.991487219783758,0.4558438113987569,0.29291746994051593,0.15973313021989163,2.68,10200.398799936
-0.9696471188439287,-0.2568057513190868,-0.0006749887478202849,2.0773562763776563,1.055651967608651,-0.8040923181619721,0.4558438113987569,0.29291746994051593,0.26379216544324174,2.5,8955.203125
-0.9696471188439287,-0.2568057513190868,0.7062632264694411,-0.2539007492593878,-0.9472818984700816,-0.8040923181619721,-1.4500261226197317,-0.6041648848776343,-0.6621646728891551,2.43,2706.691723038
-0.9696471188439287,-0.2568057513190868,0.7062632264694411,1.1448534661228387,1.055651967608651,-0.6166974165401864,-1.4500261226197317,-0.3051374332715842,0.6242829106562414,2.28,8567.1763344
-0.9696471188439287,-0.2568057513190868,0.7062632264694411,1.6111048712502476,-0.9472818984700816,-0.6166974165401864,0.4558438113987569,-0.6041648848776343,-0.62113107184378,2.34,2635.268404392
-0.9696471188439287,-0.2568057513190868,0.7062632264694411,2.0773562763776563,-0.9472818984700816,-0.6166974165401864,-0.49709115561048745,-0.6041648848776343,-0.6457261870193428,2.31,2409.31638486
-0.9696471188439287,-0.2568057513190868,1.4132014416867025,-1.1864035595142055,1.055651967608651,1.3134700701642075,1.4087787784080013,-0.6041648848776343,0.8566324555861016,2.16,8256.726876672
-0.9696471188439287,-0.2568057513190868,1.4132014416867025,-0.7201521543867967,1.055651967608651,-0.991487219783758,-0.49709115561048745,-0.3051374332715842,1.3389115259394682,2.63,18547.471809237
-0.9696471188439287,-0.2568057513190868,1.4132014416867025,1.6111048712502476,1.055651967608651,-0.8040923181619721,1.4087787784080013,0.29291746994051593,1.1664759994618579,2.57,16091.370977024
-0.9696471188439287,-0.2568057513190868,1.4132014416867025,1.6111048712502476,1.055651967608651,-0.6166974165401864,-1.4500261226197317,2.087082179576816,1.162940737631081,2.28,11218.251168
-0.9696471188439287,0.15298788537190902,-1.414551419182343,-0.2539007492593878,-0.9472818984700816,-0.8040923181619721,-0.49709115561048745,-0.6041648848776343,-0.8738324544656683,2.41,1410.11026554
-0.9696471188439287,0.15298788537190902,-1.414551419182343,1.6111048712502476,1.055651967608651,-0.991487219783758,-0.49709115561048745,0.29291746994051593,-0.32045079177327335,2.76,6949.232080704
-0.9696471188439287,0.15298788537190902,-0.7076132039650816,-1.1864035595142055,-0.9472818984700816,-0.991487219783758,-1.4500261226197317,2.087082179576816,-0.7934076560319956,2.92,3339.595795968
-0.9696471188439287,0.15298788537190902,-0.7076132039650816,-1.1864035595142055,1.055651967608651,-0.6166974165401864,-0.49709115561048745,-0.7835813558412643,-0.011230975972565399,2.29,5511.297330759
-0.9696471188439287,0.15298788537190902,-0.0006749887478202849,2.0773562763776563,-0.9472818984700816,1.3134700701642075,1.4087787784080013,-0.8433868461624744,-0.6552530915169956,2.1,1773.518544
-0.9696471188439287,0.15298788537190902,0.7062632264694411,1.1448534661228387,1.055651967608651,1.3134700701642075,-0.49709115561048745,2.087082179576816,0.9935419721675104,2.14,8586.649798352
-0.9696471188439287,0.15298788537190902,0.7062632264694411,1.6111048712502476,1.055651967608651,1.3134700701642075,-0.49709115561048745,-0.3051374332715842,1.1962319226097338,2.14,9411.505551456
-0.9696471188439287,0.15298788537190902,1.4132014416867025,1.1448534661228387,-0.9472818984700816,-0.8040923181619721,-0.49709115561048745,-0.6041648848776343,-0.4850788803384997,2.4,3624.210432
-0.9696471188439287,0.9725751587539007,-1.414551419182343,-1.1864035595142055,1.055651967608651,1.3134700701642075,-1.4500261226197317,-0.3051374332715842,-0.22467361311398487,2.15,3680.1802625
-0.9696471188439287,0.9725751587539007,-1.414551419182343,1.6111048712502476,-0.9472818984700816,1.3134700701642075,-1.4500261226197317,0.29291746994051593,-0.7988237349539422,2.14,1292.537969128
-0.9696471188439287,0.9725751587539007,-0.0006749887478202849,-0.2539007492593878,-0.9472818984700816,-0.991487219783758,-1.4500261226197317,2.087082179576816,-0.5622092385919933,2.81,5106.35575574
-0.9696471188439287,0.9725751587539007,-0.0006749887478202849,0.6786020609954299,1.055651967608651,-0.6166974165401864,0.4558438113987569,-0.8433868461624744,0.9057287654934941,2.34,10758.918611376
-0.9696471188439287,0.9725751587539007,-0.0006749887478202849,1.6111048712502476,1.055651967608651,-0.991487219783758,1.4087787784080013,-0.6041648848776343,1.2463565409651796,2.86,22952.404860528
-0.9696471188439287,0.9725751587539007,0.7062632264694411,-0.2539007492593878,-0.9472818984700816,-0.8040923181619721,0.4558438113987569,-0.6041648848776343,-0.4285291403451023,2.35,3707.12999375
-0.9696471188439287,0.9725751587539007,0.7062632264694411,1.1448534661228387,-0.9472818984700816,-0.8040923181619721,1.4087787784080013,-0.8433868461624744,-0.4103206153433954,2.41,4104.227129931
-0.9696471188439287,0.9725751587539007,1.4132014416867025,-1.1864035595142055,1.055651967608651,-0.8040923181619721,1.4087787784080013,-0.3051374332715842,1.9704398142508797,2.55,21254.17228875
-0.9696471188439287,0.9725751587539007,1.4132014416867025,0.6786020609954299,-0.9472818984700816,-0.6166974165401864,-1.4500261226197317,-0.8433868461624744,-0.3125759237987223,2.25,3802.179234375
-0.9696471188439287,2.201956068826888,-1.414551419182343,1.1448534661228387,-0.9472818984700816,-0.6166974165401864,-1.4500261226197317,-0.8433868461624744,-0.7824334134142495,2.31,1709.584146963
-0.9696471188439287,2.201956068826888,-0.7076132039650816,-0.2539007492593878,1.055651967608651,-0.6166974165401864,-0.49709115561048745,2.087082179576816,0.9267669448897261,2.31,10458.07991613
-0.9696471188439287,2.201956068826888,-0.0006749887478202849,0.6786020609954299,-0.9472818984700816,-0.991487219783758,-1.4500261226197317,-0.6041648848776343,-0.41457593390946024,2.89,7034.749659636
-0.9696471188439287,2.201956068826888,0.7062632264694411,-0.2539007492593878,1.055651967608651,-0.991487219783758,0.4558438113987569,-0.6041648848776343,2.602885633051069,2.82,34635.02887224
-0.9696471188439287,2.201956068826888,1.4132014416867025,-0.7201521543867967,-0.9472818984700816,1.3134700701642075,0.4558438113987569,-0.6041648848776343,0.3151883221138443,2.05,5121.476434375
-0.9696471188439287,2.201956068826888,1.4132014416867025,0.21235065586802102,-0.9472818984700816,-0.6166974165401864,-0.49709115561048745,0.29291746994051593,-0.024437635291353864,2.25,5165.044734375
-0.7676694439959028,-1.0763930247010784,-0.7076132039650816,0.21235065586802102,1.055651967608651,1.3134700701642075,-0.49709115561048745,-0.6041648848776343,-0.4915810649046429,2.26,2995.084790368
-0.7676694439959028,-1.0763930247010784,-0.7076132039650816,1.6111048712502476,-0.9472818984700816,-0.6166974165401864,-1.4500261226197317,-0.7835813558412643,-0.8922167792723115,2.4,1287.097344
-0.7676694439959028,-1.0763930247010784,-0.0006749887478202849,0.6786020609954299,-0.9472818984700816,1.3134700701642075,0.4558438113987569,-0.7835813558412643,-0.8398115798857038,2.2,1223.103816
-0.7676694439959028,-1.0763930247010784,-0.0006749887478202849,1.6111048712502476,-0.9472818984700816,-0.991487219783758,-0.49709115561048745,2.087082179576816,-0.8490687641346868,2.8,2437.176896
-0.7676694439959028,-1.0763930247010784,0.7062632264694411,0.21235065586802102,1.055651967608651,1.3134700701642075,0.4558438113987569,-0.7835813558412643,-0.11762598120671504,2.27,4851.376871333
-0.7676694439959028,-0.8714962063555806,-1.414551419182343,-1.1864035595142055,-0.9472818984700816,-0.6166974165401864,0.4558438113987569,-0.6041648848776343,-0.952985714584184,2.47,1022.778303456
-0.7676694439959028,-0.8714962063555806,-1.414551419182343,-0.7201521543867967,-0.9472818984700816,-0.6166974165401864,0.4558438113987569,-0.3051374332715842,-0.9416839545216249,2.47,1093.498166995
-0.7676694439959028,-0.8714962063555806,-1.414551419182343,1.6111048712502476,1.055651967608651,-0.8040923181619721,1.4087787784080013,2.087082179576816,-0.579045080185292,2.72,4490.571927552
-0.7676694439959028,-0.8714962063555806,-0.7076132039650816,-1.1864035595142055,-0.9472818984700816,-0.6166974165401864,1.4087787784080013,-0.6041648848776343,-0.8763418160648984,2.42,1412.968708624
-0.7676694439959028,-0.8714962063555806,-0.7076132039650816,1.1448534661228387,1.055651967608651,-0.8040923181619721,-0.49709115561048745,-0.7835813558412643,-0.38347863416775413,2.48,4642.354886144
-0.7676694439959028,-0.8714962063555806,0.7062632264694411,0.21235065586802102,1.055651967608651,1.3134700701642075,-0.49709115561048745,-0.8433868461624744,0.06164165549835734,2.2,5208.905768
-0.7676694439959028,-0.8714962063555806,0.7062632264694411,2.0773562763776563,-0.9472818984700816,-0.8040923181619721,-1.4500261226197317,-0.3051374332715842,-0.7699805258618323,2.46,2141.694160704
-0.7676694439959028,-0.8714962063555806,0.7062632264694411,2.0773562763776563,1.055651967608651,1.3134700701642075,-1.4500261226197317,0.29291746994051593,0.1327514724869037,2.17,5300.433101047
-0.7676694439959028,-0.8714962063555806,1.4132014416867025,-0.7201521543867967,-0.9472818984700816,-0.6166974165401864,0.4558438113987569,2.087082179576816,-0.661618007742298,2.41,2643.585813581
-0.7676694439959028,-0.8714962063555806,1.4132014416867025,-0.2539007492593878,1.055651967608651,-0.6166974165401864,-0.49709115561048745,2.087082179576816,0.3127704727418414,2.34,7604.086949784
-0.7676694439959028,-0.8714962063555806,1.4132014416867025,0.21235065586802102,1.055651967608651,-0.991487219783758,0.4558438113987569,2.087082179576816,0.22127751124668954,2.84,12723.970839616
-0.7676694439959028,-0.6665993880100826,-1.414551419182343,-0.7201521543867967,-0.9472818984700816,-0.991487219783758,-1.4500261226197317,-0.7835813558412643,-0.8855869592313516,2.71,1907.834801949
-0.7676694439959028,-0.6665993880100826,-1.414551419182343,-0.7201521543867967,-0.9472818984700816,-0.6166974165401864,-1.4500261226197317,-0.7835813558412643,-0.9181484546086928,2.35,1068.57227175
-0.7676694439959028,-0.6665993880100826,-1.414551419182343,0.21235065586802102,-0.9472818984700816,-0.6166974165401864,0.4558438113987569,-0.8433868461624744,-0.8986202269617095,2.42,1281.859022136
-0.7676694439959028,-0.6665993880100826,-0.0006749887478202849,-0.7201521543867967,-0.9472818984700816,-0.991487219783758,-0.49709115561048745,-0.6041648848776343,-0.7785898998707071,2.69,2730.740676501
-0.7676694439959028,-0.6665993880100826,-0.0006749887478202849,-0.7201521543867967,1.055651967608651,1.3134700701642075,1.4087787784080013,-0.3051374332715842,0.26505407089237476,2.2,6108.299736
-0.7676694439959028,-0.4617025696645847,-1.414551419182343,-0.7201521543867967,-0.9472818984700816,1.3134700701642075,0.4558438113987569,-0.3051374332715842,-0.8800914091647075,2.19,1030.819969719
-0.7676694439959028,-0.4617025696645847,-1.414551419182343,-0.7201521543867967,-0.9472818984700816,1.3134700701642075,0.4558438113987569,0.29291746994051593,-0.8653410830655864,2.19,1095.153656094
-0.7676694439959028,-0.4617025696645847,-1.414551419182343,-0.7201521543867967,-0.9472818984700816,1.3134700701642075,1.4087787784080013,-0.7835813558412643,-0.8616805939764985,2.19,1111.118913774
-0.7676694439959028,-0.4617025696645847,-1.414551419182343,-0.2539007492593878,-0.9472818984700816,-0.6166974165401864,0.4558438113987569,2.087082179576816,-0.8914172513923265,2.44,1357.353643392
-0.7676694439959028,-0.4617025696645847,-1.414551419182343,-0.2539007492593878,1.055651967608651,-0.8040923181619721,1.4087787784080013,-0.7835813558412643,-0.525291279555336,2.61,4364.35374807
-0.7676694439959028,-0.4617025696645847,-1.414551419182343,0.21235065586802102,1.055651967608651,1.3134700701642075,-1.4500261226197317,-0.3051374332715842,-0.5307145831268008,2.18,2519.794906576
-0.7676694439959028,-0.4617025696645847,-1.414551419182343,2.0773562763776563,-0.9472818984700816,1.3134700701642075,1.4087787784080013,-0.8433868461624744,-0.8821721082258733,2.19,1021.744981143
-0.7676694439959028,-0.4617025696645847,-0.7076132039650816,-1.1864035595142055,1.055651967608651,-0.991487219783758,-1.4500261226197317,2.087082179576816,-0.253353063483688,2.9,8740.798099
-0.7676694439959028,-0.4617025696645847,-0.0006749887478202849,-1.1864035595142055,1.055651967608651,-0.8040923181619721,-1.4500261226197317,2.087082179576816,0.048189358095959076,2.45,7111.955580625
-0.7676694439959028,-0.4617025696645847,1.4132014416867025,-0.7201521543867967,-0.9472818984700816,-0.6166974165401864,-1.4500261226197317,-0.6041648848776343,-0.5339151028632466,2.33,3059.735477593
-0.7676694439959028,-0.4617025696645847,1.4132014416867025,0.21235065586802102,1.055651967608651,-0.8040923181619721,-0.49709115561048745,-0.6041648848776343,0.625930130746331,2.45,10640.013792625
-0.7676694439959028,-0.2568057513190868,-1.414551419182343,0.6786020609954299,-0.9472818984700816,1.3134700701642075,-0.49709115561048745,-0.3051374332715842,-0.8728595349972528,2.14,991.245993536
-0.7676694439959028,-0.2568057513190868,-1.414551419182343,0.6786020609954299,1.055651967608651,-0.991487219783758,-1.4500261226197317,-0.3051374332715842,-0.5158896023159943,2.8,5474.258048
-0.7676694439959028,-0.2568057513190868,-1.414551419182343,1.1448534661228387,1.055651967608651,1.3134700701642075,0.4558438113987569,0.29291746994051593,-0.45288102565356125,2.22,3014.674483824
-0.7676694439959028,-0.2568057513190868,-0.0006749887478202849,-0.2539007492593878,-0.9472818984700816,-0.6166974165401864,0.4558438113987569,-0.3051374332715842,-0.7413468316057428,2.34,1995.661049616
-0.7676694439959028,-0.2568057513190868,-0.0006749887478202849,-0.2539007492593878,1.055651967608651,1.3134700701642075,-1.4500261226197317,-0.8433868461624744,0.2996986735473877,2.09,5368.438013147
-0.7676694439959028,-0.2568057513190868,0.7062632264694411,-0.2539007492593878,-0.9472818984700816,-0.8040923181619721,-0.49709115561048745,0.29291746994051593,-0.6639612024026154,2.37,2501.175014064
-0.7676694439959028,-0.2568057513190868,0.7062632264694411,0.6786020609954299,-0.9472818984700816,-0.8040923181619721,-1.4500261226197317,2.087082179576816,-0.6747090726687994,2.39,2504.103242575
-0.7676694439959028,-0.2568057513190868,1.4132014416867025,-1.1864035595142055,-0.9472818984700816,-0.8040923181619721,-1.4500261226197317,2.087082179576816,-0.6092657891188218,2.39,2875.0941414
-0.7676694439959028,0.15298788537190902,-1.414551419182343,-1.1864035595142055,-0.9472818984700816,-0.6166974165401864,-0.49709115561048745,-0.8433868461624744,-0.8747836999855299,2.35,1302.264866875
-0.7676694439959028,0.15298788537190902,-0.7076132039650816,0.21235065586802102,-0.9472818984700816,1.3134700701642075,0.4558438113987569,0.29291746994051593,-0.7672038522304387,2.1,1343.002437
-0.7676694439959028,0.15298788537190902,-0.7076132039650816,1.6111048712502476,1.055651967608651,-0.991487219783758,1.4087787784080013,-0.6041648848776343,0.2023706034582489,2.88,13081.667567616
-0.7676694439959028,0.15298788537190902,-0.0006749887478202849,-0.7201521543867967,1.055651967608651,-0.8040923181619721,-0.49709115561048745,-0.8433868461624744,0.8840620415892017,2.39,11340.608157543
-0.7676694439959028,0.15298788537190902,-0.0006749887478202849,0.6786020609954299,-0.9472818984700816,-0.6166974165401864,1.4087787784080013,0.29291746994051593,-0.7067600261468733,2.36,2236.048253696
-0.7676694439959028,0.15298788537190902,1.4132014416867025,-1.1864035595142055,1.055651967608651,-0.6166974165401864,-0.49709115561048745,-0.7835813558412643,1.2135156924731447,2.31,11925.795618891
-0.7676694439959028,0.9725751587539007,-1.414551419182343,2.0773562763776563,1.055651967608651,1.3134700701642075,1.4087787784080013,-0.3051374332715842,-0.11953328867945029,2.27,4842.112781597
-0.7676694439959028,0.9725751587539007,-0.7076132039650816,-0.7201521543867967,1.055651967608651,-0.991487219783758,0.4558438113987569,-0.6041648848776343,0.7806989809360794,2.7,15505.795008
-0.7676694439959028,0.9725751587539007,-0.7076132039650816,1.6111048712502476,-0.9472818984700816,-0.8040923181619721,-1.4500261226197317,-0.3051374332715842,-0.6597227413520925,2.43,2721.241514736
-0.7676694439959028,0.9725751587539007,-0.7076132039650816,1.6111048712502476,1.055651967608651,1.3134700701642075,1.4087787784080013,-0.8433868461624744,0.6364155054133633,2.22,7963.584020424
-0.7676694439959028,0.9725751587539007,-0.0006749887478202849,-0.2539007492593878,1.055651967608651,-0.991487219783758,-0.49709115561048745,-0.6041648848776343,1.0189125330579984,2.75,18440.443484375
-0.7676694439959028,0.9725751587539007,-0.0006749887478202849,2.0773562763776563,1.055651967608651,1.3134700701642075,0.4558438113987569,2.087082179576816,1.0621135289587547,2.17,9243.812925816
-0.7676694439959028,0.9725751587539007,0.7062632264694411,-1.1864035595142055,-0.9472818984700816,-0.8040923181619721,0.4558438113987569,-0.6041648848776343,-0.45989375211897204,2.45,4009.27203425
-0.7676694439959028,0.9725751587539007,0.7062632264694411,-0.7201521543867967,1.055651967608651,-0.8040923181619721,-1.4500261226197317,-0.7835813558412643,2.253867631272553,2.42,19834.425300976
-0.7676694439959028,0.9725751587539007,1.4132014416867025,0.6786020609954299,1.055651967608651,-0.6166974165401864,1.4087787784080013,-0.7835813558412643,2.0198323347885077,2.46,19387.55449152
-0.7676694439959028,0.9725751587539007,1.4132014416867025,1.1448534661228387,1.055651967608651,-0.991487219783758,-0.49709115561048745,-0.8433868461624744,2.23819014181863,2.79,30252.497385888
-0.7676694439959028,2.201956068826888,-0.7076132039650816,-1.1864035595142055,-0.9472818984700816,-0.991487219783758,-1.4500261226197317,-0.3051374332715842,-0.6182363956035933,2.77,4396.907389375
-0.7676694439959028,2.201956068826888,-0.0006749887478202849,0.21235065586802102,1.055651967608651,1.3134700701642075,-0.49709115561048745,0.29291746994051593,1.6731888344848869,2.13,11194.098165666
-0.7676694439959028,2.201956068826888,-0.0006749887478202849,1.1448534661228387,-0.9472818984700816,-0.8040923181619721,-1.4500261226197317,-0.3051374332715842,-0.37672117865197724,2.41,4299.520542923
-0.7676694439959028,2.201956068826888,-0.0006749887478202849,2.0773562763776563,-0.9472818984700816,-0.6166974165401864,0.4558438113987569,-0.8433868461624744,-0.3569449047048782,2.34,4040.869599
-0.7676694439959028,2.201956068826888,0.7062632264694411,0.6786020609954299,1.055651967608651,-0.6166974165401864,0.4558438113987569,2.087082179576816,2.4005183836206467,2.38,19688.022666256
-0.7676694439959028,2.201956068826888,0.7062632264694411,1.1448534661228387,1.055651967608651,-0.8040923181619721,0.4558438113987569,-0.3051374332715842,2.619312077838351,2.47,23376.147247973
-0.7676694439959028,2.201956068826888,1.4132014416867025,-1.1864035595142055,1.055651967608651,1.3134700701642075,1.4087787784080013,-0.6041648848776343,3.188400128582741,2.21,19294.695756882
-0.5656917691478768,-1.0763930247010784,-1.414551419182343,0.6786020609954299,1.055651967608651,-0.6166974165401864,0.4558438113987569,-0.8433868461624744,-0.6586944329040396,2.43,2727.368498025
-0.5656917691478768,-1.0763930247010784,-0.0006749887478202849,2.0773562763776563,-0.9472818984700816,1.3134700701642075,-1.4500261226197317,-0.6041648848776343,-0.827091380301123,2.12,1144.795051072
